56,55,55,42,48,48,41,55,55,55,55,55,55,55,55,55,55,55,55,42,48,48,48,48,48,48,58,48,48,48,48,52
56,55,55,57,45,46,56,42,48,48,48,48,48,48,48,48,48,48,48,52,0,0,0,0,0,1,5,0,2,0,0,0
51,48,48,52,53,54,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,20,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,0,0,0,1,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,33,33,34,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,0,0,0,1,0,0,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,20,17,19,20,19,18,20,20,20,25,0,0,2,0,0,0
43,39,40,38,63,63,39,44,43,40,36,37,35,38,49,57,0,1,11,0,11,2,0,0,0,1,0,0,2,0,0,0
56,55,55,55,55,55,55,57,51,48,41,42,48,48,58,52,0,9,19,20,19,10,0,0,0,1,0,0,2,0,0,0
56,55,55,55,55,55,55,57,45,46,56,57,0,3,5,2,0,1,3,0,3,2,0,0,0,1,0,0,2,0,0,0
