56,55,57,0,0,0,0,1,26,20,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,48,52,0,0,0,0,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,26,20,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,32,33,33,33,34,0,0,0,0,0,0,32,33,33,33,34,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,9,25,0,26,10,0,0,0,0,0,0,9,25,0,26,10,0,0,0,0,0
0,0,0,0,0,0,0,9,18,20,20,17,17,20,18,10,0,0,0,0,0,0,9,25,0,26,10,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,9,25,0,26,10,0,0,0,0,0,0,9,17,20,18,10,0,0,0,0,0
0,0,0,0,0,0,0,1,26,20,20,17,25,0,26,10,0,0,0,0,0,0,9,25,0,26,10,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,0,9,25,0,26,10,0,0,0,0,0,0,9,25,0,26,10,0,0,0,0,0
0,0,0,43,40,36,35,36,37,38,39,44,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,0,0
63,63,63,56,55,55,55,55,55,55,55,57,19,20,19,20,25,0,9,17,19,19,18,10,0,26,20,19,20,19,43,44
56,55,57,56,55,55,55,55,55,55,55,57,3,0,3,0,9,20,25,1,3,3,2,26,20,10,0,3,0,3,56,57
56,55,57,56,55,55,55,55,55,55,55,57,19,20,19,20,25,0,9,25,11,11,26,10,0,26,20,19,20,19,56,57
