56,57,56,57,56,57,56,57,56,57,56,57,56,57,56,57,45,46,45,46,45,46,45,46,45,46,56,55,55,57,56,57
51,52,56,57,51,52,51,52,51,52,51,52,51,52,51,52,53,54,53,54,53,54,53,54,53,54,51,48,58,52,56,57
0,0,56,57,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,5,0,56,57
0,0,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,56,57
0,0,56,57,0,0,0,59,60,0,0,0,0,0,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57
0,0,56,57,0,0,0,61,62,0,0,0,0,0,61,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57
0,0,56,57,59,60,0,59,60,59,60,0,0,59,60,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57
0,0,51,52,61,62,47,61,62,61,62,0,0,61,62,61,62,47,47,0,0,0,0,0,0,0,0,0,0,0,51,52
0,0,0,0,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,47,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,0,0,0,0
0,14,0,0,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,61,62,0,0,0,0
43,63,43,44,43,39,39,39,40,35,35,36,40,39,39,39,40,35,37,35,35,36,37,36,38,40,35,36,37,44,43,44
56,57,56,57,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,56,57
56,57,56,57,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,56,57
