56,55,55,55,55,57,45,46,56,55,55,55,55,57,56,55,57,56,55,55,55,55,55,55,55,55,55,55,55,55,55,57
56,42,48,48,48,52,53,54,56,55,55,55,55,57,56,55,57,56,55,55,55,55,55,55,55,55,55,55,55,55,55,57
51,52,0,0,0,0,0,0,51,48,48,58,48,52,56,55,57,51,48,48,48,48,58,48,48,48,48,48,48,48,48,52
0,8,0,0,0,0,0,0,0,0,8,0,1,2,56,55,57,43,44,0,0,0,5,0,0,0,8,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,56,55,57,51,52,0,0,0,13,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,10,56,55,57,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,51,48,52,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0,0,0,59,60,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,43,63,44,0,0,0,61,62,0,0,0,0,0,0,1,2,0,0
43,37,36,38,39,39,40,37,38,39,39,39,39,44,56,55,57,43,39,40,35,35,38,39,44,20,43,39,40,40,38,44
56,55,55,55,55,55,55,55,55,55,55,55,55,57,56,55,57,56,55,42,48,48,48,48,52,20,56,55,55,55,55,57
56,55,55,55,55,55,55,55,55,55,55,55,55,57,56,55,57,56,55,57,0,26,17,10,3,0,56,55,55,55,55,57
