0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,9,10,0,0,0,0,0,9,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,9,10,0,0,0,0,0,9,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,45,46,0,0,0,0,45,46,0,0,0,0,0,45,46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,53,54,0,0,0,0,0,53,54,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34
19,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,19
3,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,26,10,3
